x,y,z
-0.320823,-1.5394717,9.01417
0.7230489,-0.9648633,9.368511
-0.48841715,-0.107739076,10.496181
0.50517654,1.1947067,10.81461
1.7980455,1.3096284,11.063606
-1.8171991,-0.8595184,8.355764
0.61052144,0.6488287,7.371747
-0.6392518,0.90979666,8.121132
0.5746084,0.7781156,10.764331
-1.043872,-1.3335704,10.6158905
0.4405331,-1.3215994,9.758766
0.6488287,-0.01436521,9.526528
0.49081135,0.7062895,9.988609
0.6368576,0.33758244,9.5385
-0.2825158,1.1875241,9.052477
2.3535004,0.62728083,8.66701
1.1587936,0.866701,9.533711
0.15801731,1.9871874,10.469844
0.9816227,1.8411411,9.469068
0.31124622,-0.21787235,8.911219
-0.38067806,-1.6496049,10.857705
-0.18674773,-1.7381904,9.998186
0.4213795,-0.92895025,8.789114
-0.31124622,-1.5179238,9.217676
0.37110126,-0.830788,9.018958
0.22505496,-0.055066638,9.469068
0.02873042,-0.19871874,9.849746
-0.04070143,-0.51235914,10.680533
0.45489833,-1.6591818,9.900024
0.581791,1.6232687,9.65821
0.23463176,2.7126305,9.121908
0.7302315,0.7158663,9.354146
-0.05267244,1.8219875,9.859323
-0.48841715,1.1109096,10.263943
0.58418524,-0.49559975,9.296685
0.34715924,0.33997664,9.888053
-0.4141969,-0.7517793,10.043676
-0.581791,-0.6440403,8.796297
2.3558946,1.1923125,9.531317
-0.44771573,-0.581791,9.380483
-0.21308395,-1.8602947,9.421184
0.94092125,-0.47405192,9.169792
0.8834604,0.15322891,9.32781
0.49799395,-1.0319009,9.844957
0.22984336,-0.50757074,9.406818
0.8619126,1.3910311,8.523358
-0.12689269,1.9201498,10.036493
0.39025488,-0.22266077,9.196129
-0.17238252,0.92416185,10.220847
0.22505496,-0.093373865,9.734824
-0.035913024,-0.7541735,10.338163
-0.16998832,0.17717093,9.215282
1.0055647,0.6895301,8.238448
1.3215994,0.6679823,9.610326
-0.007182605,0.05746084,9.962274
1.055843,-0.48602295,8.212111
0.5482722,-0.7661445,10.326192
0.2753332,0.5363012,9.871294
-0.007182605,-0.63206923,9.9550905
-0.2873042,0.5482722,10.28549
0.29927522,0.46686932,9.6845455
0.7469909,0.29209262,9.3661175
0.51954174,1.2042835,9.251195
0.20590134,1.4269443,9.354146
0.5746084,0.047884032,10.242394
0.29927522,-1.0079589,10.038888
-0.4213795,-0.46686932,10.30225
0.61530983,-0.095768064,9.19134
0.93134445,0.82121116,8.607155
1.4077905,1.7046716,9.933543
-1.5777789,1.2018893,10.733206
0.39504328,-2.5474305,8.535329
0.7326257,-0.8379706,9.313444
-0.3854665,1.0271125,10.232818
0.272939,-0.088585466,9.734824
-0.10295067,-0.45968673,9.97185
0.7637503,1.1085154,11.020511
0.51954174,0.5315128,9.828198
0.25617957,-0.22266077,8.465898
0.6368576,0.4357447,7.599196
0.5291186,0.91458505,8.149862
0.6823475,0.48602295,9.088389
0.7637503,0.5626374,9.346964
1.2042835,1.8028339,11.99495
-1.2880806,0.5506664,10.503363
0.82121116,0.5482722,9.868899
-0.25139117,0.4429273,9.627085
0.23942018,0.35434186,9.739613
0.17477672,0.21308395,9.519346
0.51235914,0.2801216,9.488221
0.5410896,-0.45250413,9.440337
0.5793968,0.007182605,9.691729
0.49559975,-0.21787235,9.928755
0.47405192,0.110133275,9.272743
0.521936,0.10295067,9.866506
-0.11492168,-0.8283938,9.880871
0.23463176,-0.61770403,9.634268
0.36631286,-0.18674773,9.689334
0.31124622,-0.038307227,9.65821
0.45729253,0.08140286,9.591172
0.533907,-0.12928689,9.473856
0.47644615,-0.1388637,9.40203
0.6751649,-0.31603462,9.634268
0.4357447,-0.16998832,9.892841
0.4141969,0.21068975,9.583989
0.39264908,-0.28491,9.13388
0.7326257,-0.06943185,9.797073
0.33518824,-0.7445967,9.536105
0.5793968,-0.47644615,9.603143
0.4237737,-0.4237737,9.617508
0.3878607,-0.4309563,9.691729
0.49559975,-0.49559975,9.540894
0.49799395,-0.48602295,9.464279
0.59615624,-1.0295067,9.5385
0.41180268,-0.7469909,9.579201
0.033518825,-0.50517654,9.923966
0.1412579,0.019153614,9.801862
0.2753332,-0.009576807,9.437943
0.18435353,0.007182605,9.765948
0.1436521,0.25857377,10.055647
0.24181437,0.45489833,9.770737
0.85473,-1.1540052,9.809045
0.39025488,0.17477672,9.619903
0.59615624,-0.05267244,9.485827
0.6967127,-0.32321724,9.512163
0.2873042,-0.7134721,9.610326
0.39264908,-1.2952632,9.41879
0.22744916,-0.842759,9.718064
0.34955344,-0.6368576,9.52174
0.3854665,-0.1412579,9.481039
0.009576807,-0.4213795,9.859323
-0.035913024,0.009576807,9.991004
0.05746084,0.25617957,9.739613
0.31364042,0.32561144,9.634268
0.45968673,0.7110779,9.552865
0.51714754,0.79487497,9.643845
0.4189853,-0.055066638,9.509769
0.59855044,-0.533907,9.478644
0.49559975,-0.7637503,9.351752
0.33997664,-0.93134445,9.607931
0.25857377,-0.9600749,9.617508
0.25378537,-1.0726024,9.457097
0.16519992,-1.1252748,9.433155
0.20350714,-1.0175357,9.617508
0.06464344,-0.08379706,9.753978
0.47884035,0.16280572,9.67018
0.34715924,-0.08140286,9.507375
0.24420857,-0.7757214,9.56723
0.49559975,-0.7374141,9.495404
0.4333505,-0.62009823,9.485827
0.44771573,-0.1364695,9.543288
0.6368576,0.11492168,9.380483
0.4189853,-0.94092125,9.41879
0.035913024,-0.9696517,9.933543
0.01436521,-0.272939,9.720459
0.36631286,-1.0103531,9.172187
0.2825158,-1.2162545,9.7324295
-0.1364695,0.49320555,10.058042
0.25857377,0.82599956,9.64145
0.61770403,0.49081135,8.671799
0.49320555,-0.3878607,10.189722
-0.61291564,-0.60573304,10.611102
0.7493851,-1.2258313,9.0476885
1.0223241,-0.50278234,8.717288
0.08619126,-0.6775591,9.617508
0.61770403,-1.9512744,9.193734
0.7326257,-1.685518,8.599973
-0.22744916,0.5770026,10.560823
-1.4077905,0.107739076,12.65575
0.93852705,1.3072342,8.578424
0.545878,-1.520318,6.2512608
0.062249243,0.023942016,9.172187
0.11252748,-0.6727707,10.357317
0.24181437,-1.685518,10.151415
0.2705448,-2.0039468,9.229648
0.7445967,-1.043872,9.0237465
0.5243302,-0.28491,9.916783
0.533907,0.50757074,10.220847
0.29927522,0.92416185,9.449914
-0.04070143,-0.60573304,8.643068
0.33518824,0.11252748,9.528923
-0.15562311,-0.8523358,10.113108
0.4333505,-1.6519991,9.404425
0.24899697,-0.5267244,9.694122
0.24181437,-0.92655605,9.68694
0.33997664,-1.0295067,9.691729
0.1364695,-1.3455414,9.44752
0.36152446,-1.1851299,9.485827
0.3878607,-1.0390835,9.445126
0.35434186,-0.9888053,9.445126
0.48362875,-0.7637503,9.569624
0.1436521,-0.6847417,9.715671
0.272939,-0.7422025,9.959879
0.15801731,-0.7326257,9.500193
0.50996494,-0.6512229,9.435549
0.22026655,-0.48841715,9.679757
0.29448682,-0.7134721,9.512163
0.2633622,-0.79008657,9.552865
0.34476504,-0.6799533,9.593566
0.2753332,-0.6775591,9.758766
0.2633622,-0.6871359,9.512163
0.4357447,-0.5650316,9.651027
0.19632454,-0.5722142,9.816227
0.15083471,-0.5291186,9.459491
0.24899697,-0.47165772,9.627085
0.34476504,-0.6703765,10.3453455
0.4261679,0.16280572,9.957485
0.29927522,-0.31364042,9.495404
0.61291564,-0.82121116,9.26556
0.5674258,-0.37349546,9.382876
0.47644615,-0.7230489,9.351752
0.45250413,-0.8714894,9.301474
0.32321724,-0.8283938,9.497798
0.34715924,-0.8355764,9.598354
0.30406362,-0.89064306,9.85214
0.007182605,-1.3144168,10.005369
0.17956513,-1.3239936,9.579201
-0.007182605,0.021547815,9.083601
0.34955344,-0.62249243,9.809045
0.24899697,-0.5650316,9.370906
0.31124622,-0.37110126,9.478644
0.5770026,-0.059855044,9.653421
0.2896984,-0.48602295,9.631873
0.41180268,-1.0821792,9.856929
0.37828386,-1.4652514,8.985439
0.47165772,-1.448492,9.32781
0.17717093,-1.13964,9.56723
-0.18914193,-1.7956513,9.634268
-0.16759412,-2.4420857,9.504981
-0.2801216,-1.6160861,9.543288
-0.090979666,-1.8076223,9.636662
0.22505496,-1.3192052,9.44752
0.32800564,-0.6703765,9.698911
0.17477672,-0.4141969,9.325416
0.91697925,-0.21308395,9.363723
0.22744916,-0.4309563,9.801862
0.37828386,-0.8331822,9.375694
0.39743748,-0.6703765,9.476251
0.110133275,-0.6967127,9.588778
0.21308395,-1.2330139,9.6845455
0.08619126,-1.3503298,9.603143
0.076614454,-1.3096284,9.452309
0.1316811,-1.3335704,9.449914
0.19632454,-1.388637,9.574412
0.2633622,-1.5921441,9.416395
0.49320555,-1.0893618,9.562442
0.23223756,-0.4213795,9.773131
0.19393034,-0.49799395,9.603143
0.2753332,-0.4165911,9.600749
0.17477672,-0.51954174,9.65821
0.2801216,-0.78050977,9.5385
0.47884035,-1.1324574,9.782708
0.2657564,-0.93613285,9.564836
0.28491,-1.043872,9.564836
0.18435353,-1.0342951,9.466674
0.25378537,-1.0965444,9.595961
0.12449849,-1.2808979,9.545682
0.06943185,-1.4173675,9.481039
0.20111294,-1.412579,9.555259
0.18435353,-1.520318,9.514558
0.2896984,-1.3958195,9.504981
0.29448682,-1.2114661,9.509769
0.18674773,-1.2354081,9.560047
0.19393034,-1.292869,9.495404
0.2681506,-1.2521675,9.528923
0.18435353,-1.292869,9.497798
0.20829555,-1.2785037,9.560047
0.21068975,-1.3359646,9.579201
0.19153613,-1.2952632,9.502586
0.24899697,-1.1994951,9.560047
0.18195933,-1.3120226,9.598354
0.11492168,-1.3479356,9.509769
0.17956513,-1.3551182,9.504981
0.20111294,-1.4341269,9.495404
0.29209262,-1.3934253,9.548077
0.24899697,-1.3814543,9.514558
0.20350714,-1.2617443,9.457097
0.14844051,-1.3838485,9.507375
0.20829555,-1.3503298,9.615114
0.18674773,-1.4221559,9.497798
0.24420857,-1.2952632,9.531317
0.22984336,-1.3335704,9.516952
0.24181437,-1.3072342,9.533711
0.15083471,-1.3263878,9.5385
0.16759412,-1.4652514,9.500193
0.08379706,-1.532289,9.495404
0.15083471,-1.8267759,9.442732
0.15801731,-1.7884687,9.428367
0.18195933,-1.8243817,9.464279
0.088585466,-1.8842367,9.478644
0.11492168,-1.8938135,9.457097
0.08379706,-1.9895816,9.435549
0.035913024,-1.9440918,9.464279
0.021547815,-2.0374656,9.440337
0.17477672,-2.0350714,9.461885
0.10055647,-2.0757728,9.349358
0.15322891,-2.1547816,9.349358
0.23223756,-2.1308396,9.375694
0.1388637,-2.0829554,9.3661175
0.15322891,-2.0207062,9.358934
