1748577261586,-0.33758244,5.3007627,8.588001
1748577261586,-0.110133275,5.2241483,8.6574335
1748577261586,-0.019153614,4.891354,8.707711
1748577261586,-0.16998832,4.7524905,8.578424
1748577261586,-0.19393034,4.673482,8.492233
1748577261586,0.023942016,3.9456444,8.35337
1748577261587,0.23942018,3.3159695,8.37013
1748577261587,0.1388637,3.5434184,8.446744
1748577261587,0.11252748,3.7660792,8.564059
1748577261587,0.02873042,3.6727054,8.700529
1748577261587,0.11492168,3.6990416,8.7771435
1748577261587,0.10295067,3.8259344,8.793902
1748577261587,-0.009576807,3.9312792,8.808268
1748577261587,-0.107739076,4.271256,8.966286
1748577261587,-0.21787235,4.2640734,8.865729
1748577261587,-0.260968,4.1180267,8.686164
1748577261587,-0.021547815,4.0677485,8.485051
1748577261587,-0.01436521,4.146757,8.535329
1748577261588,0.011971008,4.10845,8.6095495
1748577261588,-0.04070143,4.357447,8.647857
1748577261588,0.031124622,4.5202527,8.597578
1748577261588,0.01436521,4.43885,8.640674
1748577261588,-0.016759412,4.4580035,8.623915
1748577261588,0.1412579,4.4939165,8.7292595
1748577261588,-0.06464344,4.426879,8.796297
1748577261588,0.0,4.333505,8.693346
1748577261588,0.062249243,4.3861775,8.803479
1748577261588,0.05267244,4.201824,8.7292595
1748577261588,0.079008654,4.2161894,8.736442
1748577261589,0.02873042,4.156334,8.693346
1748577261589,0.15801731,4.1371803,8.688558
1748577261589,0.079008654,4.185065,8.652645
1748577261589,0.19153613,4.1611223,8.643068
1748577261589,0.2873042,4.1659107,8.564059
1748577261589,0.25857377,4.2305546,8.422802
1748577261589,0.45489833,4.1491513,8.449138
1748577261589,0.641646,4.120421,8.446744
1748577261589,0.44771573,4.9224787,8.597578
1748577261589,-0.011971008,5.446809,8.377312
1748577261589,0.320823,4.876989,8.355764
1748577261589,0.50278234,4.7884035,8.157045
1748577261589,0.49799395,4.747702,8.085219
1748577261590,0.5267244,4.733337,8.02297
1748577261590,0.5554548,4.9081135,7.9990277
1748577261590,0.7086837,4.924873,8.025364
1748577261590,0.7398083,4.9943047,7.943961
1748577261590,0.8355764,5.0876784,7.824251
1748577261590,0.9768343,4.9440265,7.800309
1748577261590,1.1707647,4.903325,7.6614456
1748577261590,1.3431472,4.9703627,7.5824366
1748577261590,1.5658079,5.0014873,7.5345526
1748577261590,1.8770541,5.116409,7.443573
1748577261590,2.006341,5.2624555,7.419631
1748577261590,2.1404164,5.5258174,7.5441294
1748577261590,2.3080103,5.5497594,7.639898
1748577261591,2.6072857,5.616797,7.431602
1748577261591,2.8993783,5.427655,7.2233067
1748577261591,3.2345665,5.109226,6.8929067
1748577261591,3.3734303,4.76925,6.588843
1748577261591,3.6343982,4.297592,6.229713
1748577261591,3.7349546,3.86903,5.803545
1748577261591,3.9121256,3.2968156,5.535394
1748577261591,3.9360676,2.8083985,5.0876784
1748577261591,3.9863458,2.4277205,4.663905
1748577261591,3.9384618,1.8698715,4.309563
1748577261591,4.146757,1.3670892,4.0054994
1748577261591,4.1491513,0.8882488,3.4835634
1748577261591,4.4196963,0.34715924,3.2273839
1748577261591,4.7189717,-0.22744916,2.7964275
1748577261592,4.8506527,-0.5243302,2.3175871
1748577261592,4.88896,-0.6847417,1.9201498
1748577261592,4.987122,-0.8643068,1.5490485
1748577261592,5.2289367,-1.1492168,1.1204864
1748577261593,5.7724204,-1.4508862,0.7613561
1748577261593,6.3949127,-1.7741034,0.33997664
1748577261593,7.0964136,-2.2649148,0.019153614
1748577261593,7.752425,-2.8754363,-0.37828386
1748577261593,8.441956,-3.406949,-0.81163436
1748577261593,9.212888,-4.0438066,-1.0223241
1748577261593,10.218452,-5.398925,-1.0510546
1748577261594,11.674128,-7.6734166,-1.1444284
1748577261594,12.366052,-9.928755,-1.3000516
1748577261594,12.7970085,-10.888829,-0.8643068
1748577261594,13.713987,-10.9343195,-0.076614454
1748577261594,13.007698,-11.980585,1.4700398
1748577261594,15.962143,-10.623073,1.8148049
1748577261594,17.448942,-10.323798,1.0606314
1748577261594,18.921375,-10.28549,0.6919243
1748577261594,20.31959,-10.15381,-0.7182605
1748577261594,22.227768,-10.402806,-2.5091233
1748577261594,25.021803,-12.492945,-3.217807
1748577261594,27.171795,-15.7586355,-3.2585084
1748577261595,27.717672,-18.828003,-2.8203697
1748577261595,22.694637,-18.274942,-2.267309
1748577261595,19.261353,-15.167268,-2.078167
1748577261595,15.140931,-10.448297,-2.516306
1748577261595,15.342045,-5.7365074,-1.9273324
1748577261595,15.042769,0.07182605,-0.21068975
1748577261595,16.28536,4.357447,2.717419
1748577261595,16.936583,5.3462524,5.6766524
1748577261595,16.591818,3.6966474,7.383718
1748577261595,15.737088,1.8531121,7.762002
1748577261595,14.674062,1.2761095,9.129091
1748577261595,12.3277445,2.7629087,10.752359
1748577261595,11.293449,4.4244847,11.022904
1748577261596,11.654974,4.0222588,10.070012
1748577261596,12.500127,1.8914193,7.285556
1748577261596,13.565547,-1.283292,4.656722
1748577261596,14.288596,-6.6774287,1.9297266
1748577261596,13.78342,-11.959038,-1.1061212
1748577261597,12.830527,-14.398729,-2.1092918
1748577261598,10.802638,-13.706804,-3.323152
1748577261598,9.698911,-12.5264635,-3.9145198
1748577261598,8.791509,-11.6430025,-4.853047
1748577261598,7.8146744,-10.115502,-6.9623384
1748577261598,6.315904,-8.738836,-10.457873
1748577261598,4.6686935,-6.979098,-13.929465
1748577261598,3.5649664,-5.391742,-17.626112
1748577261598,3.4715924,-6.543353,-21.930887
1748577261598,4.086902,-12.145785,-27.147854
1748577261598,2.801216,-16.840815,-31.92668
1748577261598,2.3558946,-20.508732,-32.920273
1748577261598,2.8993783,-22.938847,-30.514101
1748577261599,6.179435,-25.309107,-29.388826
1748577261599,14.592659,-31.792604,-15.871163
1748577261599,23.1232,-38.20667,-9.581595
1748577261599,22.139183,-41.261673,-22.191856
1748577261599,26.42241,-43.07169,-31.751904
1748577261599,34.725502,-38.321594,-42.47793
1748577261599,51.06114,-33.42545,-49.945442
1748577261599,68.41192,-28.926744,-61.516617
1748577261599,78.35025,-19.215862,-59.06735
1748577261599,78.42926,-5.475539,-50.97016
1748577261599,75.798035,6.801927,-32.482136
1748577261599,67.58592,20.238188,-11.307815
1748577261599,57.116077,41.271248,2.2361844
1748577261600,43.588837,60.278816,7.869741
1748577261600,11.228806,73.65044,18.215086
1748577261600,-8.750807,68.69683,25.797523
1748577261600,-15.490485,57.379436,29.161377
1748577261600,0.93852705,28.80464,27.341784
1748577261600,20.527885,-2.0638018,15.320497
1748577261600,35.01999,-41.59686,1.4269443
1748577261600,41.062954,-78.18026,-13.036428
1748577261600,13.057976,-62.21812,-16.290148
1748577261600,-0.8475474,-29.434317,-37.78529
1748577261600,-5.925649,-5.9783216,-57.884613
1748577261601,-7.809886,11.549629,-56.943695
1748577261601,-3.7948096,13.8720045,-39.051823
1748577261601,-0.61291564,23.609222,-59.646748
1748577261601,15.049952,70.92104,-60.36501
1748577261601,50.07712,78.36941,54.693142
1748577261601,78.2066,78.42926,78.280815
1748577261601,78.426865,63.161434,-22.380997
1748577261601,78.42926,5.2720323,-77.99112
1748577261601,78.42926,-13.922283,-78.426865
1748577261601,16.397888,23.376986,-69.42467
1748577261601,2.078167,9.540894,-3.5984852
1748577261601,16.575058,19.931728,18.753782
1748577261601,29.190107,39.32237,-4.6255975
1748577261602,36.24582,10.986992,-2.6048915
1748577261602,18.770542,-14.379576,-0.45729253
1748577261602,2.834735,-33.935413,4.975151
1748577261602,-14.010868,-42.152313,0.90021986
1748577261602,-21.052216,-21.171926,-17.530344
1748577261602,-16.14889,-7.8410106,-20.252552
1748577261602,-8.62152,-0.59376204,-41.991905
1748577261602,-12.322956,-5.386954,-48.92312
1748577261602,-19.065027,-20.913351,-60.961163
1748577261602,-50.436253,-51.030014,-19.634848
1748577261602,-53.51759,-75.92971,-59.606045
1748577261602,-31.517271,13.311762,-75.640015
1748577261602,-0.08140286,46.86171,-78.407715
1748577261602,4.876989,78.182655,77.24174
1748577261603,77.17949,70.03758,75.237785
1748577261603,37.9457,35.144485,62.90765
1748577261603,44.467506,-12.186486,6.8091097
1748577261603,35.8819,-31.366436,-45.947124
1748577261603,11.597513,-49.473785,-66.71443
1748577261603,-18.289307,-40.77565,-30.96421
1748577261603,-47.536873,-45.49941,3.0262709
1748577261603,-26.056097,-23.163902,0.7062895
1748577261603,-11.508927,-5.8562174,-18.334797
1748577261603,-10.546458,3.157952,-26.556486
1748577261603,-8.26239,-2.27928,-33.030407
1748577261604,-3.406949,-12.653356,-40.715794
1748577261604,2.5785553,-20.630836,-36.31525
1748577261604,6.739678,-12.686874,-33.80134
1748577261604,3.8642416,-1.043872,-41.826702
1748577261604,-0.7493851,10.263943,-48.250347
1748577261604,-4.8937483,20.446482,-46.72045
1748577261604,-18.136078,30.363266,-26.704926
1748577261604,-22.539015,28.890831,-17.039534
1748577261604,-9.500193,17.934965,-12.129025
1748577261605,-0.9744401,14.705187,-11.621455
1748577261605,4.4005427,13.740324,-9.531317
1748577261605,8.4587145,14.662091,-6.6750345
