x,y,z
9.720459,1.2018893,1.1252748
9.634268,1.5107412,1.0821792
9.718064,1.1587936,1.2378023
9.715671,1.0175357,1.1348516
9.696517,1.3958195,1.0845734
9.679757,1.5394717,0.8714894
9.787497,1.7357962,1.0821792
9.533711,1.4891934,1.1707647
9.7324295,1.4341269,1.1492168
9.6845455,1.1468226,1.1180922
9.629479,1.0582372,1.2258313
9.61272,1.0462662,1.2378023
9.7084875,1.3120226,1.1420342
9.715671,1.2234371,0.8379706
9.739613,1.3455414,1.0630256
9.552865,1.8028339,1.2737153
9.631873,1.8124107,1.2258313
9.77792,1.3335704,0.4285621
9.935937,0.7374141,0.7038953
9.394848,1.2785037,1.4748282
9.653421,1.6687586,1.8650831
9.579201,1.4915876,1.1851299
9.765948,1.3838485,0.9983821
9.694122,1.4556746,0.9792285
9.516952,1.6950948,1.2354081
9.61272,1.7357962,1.5131354
9.730036,1.8650831,0.78050977
9.667787,1.7166426,0.89543146
9.526528,1.8555063,1.1180922
9.548077,1.8267759,1.151611
9.821015,1.8483237,0.91219085
9.579201,2.2050598,1.1061212
9.476251,2.0350714,1.6998832
9.464279,1.8459295,1.8435353
9.660604,1.4317327,1.2856863
9.528923,1.5275006,1.352724
9.591172,1.3934253,1.3670892
9.622296,1.5945383,0.8523358
9.794679,1.8531121,0.7110779
9.7803135,1.8052281,0.4165911
9.65821,1.5897499,0.60333884
9.665392,1.6184803,0.7493851
9.643845,2.0111294,0.521936
9.715671,1.8770541,0.25617957
10.0269165,1.7238252,-0.33279404
9.751583,2.1739352,0.011971008
9.507375,2.4612393,0.48123455
9.7324295,2.2529438,0.37588966
9.718064,2.0326772,0.33997664
9.749189,1.8698715,0.33758244
9.572019,1.7525556,0.90500826
9.646238,1.5921441,0.79726917
9.751583,1.484405,0.7350199
9.639056,1.6448165,0.80205756
9.65821,2.0446482,0.878672
9.593566,2.3582888,0.91937345
9.543288,2.2577322,0.6751649
9.710882,1.9273324,0.4141969
9.710882,1.412579,0.1340753
9.80665,1.6376339,0.34715924
9.557653,1.661576,0.7493851
9.660604,1.9560628,0.6512229
9.667787,1.757344,0.3878607
9.636662,1.721431,0.48362875
9.758766,1.3718776,0.58897364
9.682152,1.3910311,0.3854665
9.679757,1.7956513,0.37588966
9.725247,2.1188686,0.39264908
9.691729,2.2218192,0.23223756
9.617508,1.958457,0.33279404
9.674969,1.7980455,0.50517654
9.753978,1.8650831,0.49320555
9.619903,1.9033904,0.533907
9.710882,1.9440918,0.47884035
9.65821,1.934515,0.6536171
9.68694,1.7549498,0.62728083
9.615114,1.553837,0.7062895
9.653421,1.6448165,0.6392518
9.701305,1.6759412,0.34476504
9.77792,1.5945383,0.21547815
9.832987,1.6424223,0.35913026
9.564836,1.5753847,0.37828386
9.78989,1.745373,0.40701428
9.674969,2.0207062,0.21068975
9.694122,2.0709844,0.25617957
9.710882,1.8842367,0.21547815
9.742006,1.9297266,0.33758244
9.662998,2.1045034,0.37110126
9.67018,2.1811178,0.35913026
9.646238,2.3199813,0.059855044
9.713276,2.1068976,0.11731588
9.703699,1.8818425,-0.019153614
9.945514,2.1308396,-0.47884035
9.904813,2.078167,0.093373865
9.531317,1.8387469,0.7733272
9.471462,1.970428,0.7637503
