x,y,z
38.048653,-25.119965,-53.60857
-2.9951463,12.758701,-78.42926
-77.90493,78.42447,1.2042835
-13.596671,54.920593,-2.8419175
-23.85822,-0.9648633,-30.866049
-1.1468226,-25.869349,-65.66817
14.654908,-22.907722,-10.110714
2.3535004,-0.7733272,11.484985
53.721096,42.995075,23.025038
-8.707711,37.799656,26.077644
-21.052216,-45.899242,11.638214
-0.2633622,-27.50459,-16.247053
17.973272,-49.246334,-45.908817
31.246727,-46.078804,-68.08631
12.76349,31.165323,-78.42926
-37.63206,78.426865,5.9041014
-9.82341,67.10229,0.6823475
-14.1425495,17.805677,-40.442856
-4.3287168,14.999674,-78.40532
35.443764,34.414257,-55.732227
58.205437,27.483042,-36.784515
-17.391481,-70.25306,9.040505
-2.1930888,-45.14507,-38.357506
16.704346,-8.190564,-78.38138
41.297585,-28.759151,-78.42926
-7.350199,68.950615,-78.42926
-24.437616,78.42926,77.24174
-5.995081,44.45793,-37.416584
-13.862428,35.769375,-78.194626
15.899894,25.040956,-78.42926
47.393223,-36.52594,-39.070976
-9.921572,-53.850384,-22.95321
6.0645127,-11.2312,-51.104237
12.91193,-12.272678,-63.798294
0.60094464,21.717804,-78.42926
-13.548787,74.18674,-78.42926
1.3431472,78.42926,30.308199
-5.7029886,17.925388,15.088259
-7.4363904,7.872135,-0.7230489
11.197681,-19.256565,-8.056489
7.513005,-27.60275,-0.095768064
1.6352397,-4.9081135,6.3087215
1.0366893,-0.557849,14.068329
0.49799395,4.7884035,20.784065
1.7286136,12.653356,17.18558
5.437232,18.978836,14.590265
4.5537715,21.543026,5.803545
0.35673606,16.745047,-13.194446
7.953538,10.97502,-30.45664
14.760254,11.042058,-27.633877
-3.4093432,-29.254751,-24.626759
6.95755,-41.936836,-13.680469
7.5968018,-23.513454,-28.948294
7.9463553,-18.480843,-41.079712
6.6893997,-8.034941,-50.910305
-1.4101849,13.184869,-63.7121
-5.913678,36.272156,-46.59356
-4.84347,77.29441,11.121067
0.6631939,30.11427,0.7278373
2.1068976,10.3932295,5.511452
5.070919,-3.6296098,2.1906946
9.050082,-32.295387,-6.5816603
5.068525,-16.16565,2.5091233
7.1275387,-5.485116,5.4204726
8.219295,-2.9759927,5.4779334
5.693412,-1.6065093,7.017405
4.4580035,-0.62728083,10.070012
3.1723173,-8.013393,9.167398
1.5227122,-10.979809,8.4587145
1.7118542,-7.3549876,9.627085
2.1571758,-4.357447,9.730036
1.99437,-4.050989,8.513782
2.1308396,-4.405331,7.704541
2.834735,-5.3342814,7.3549876
2.8754363,-5.566519,6.5457473
2.6551697,-5.1020436,6.528988
2.791639,-4.462792,6.6103907
3.289633,-4.3622355,6.706159
3.6655228,-4.757279,6.351817
3.6870706,-4.7884035,6.4858923
3.9073372,-4.5753193,7.117962
4.1252093,-4.357447,7.041347
4.3646297,-4.675876,6.7564373
4.2544966,-5.4061074,6.8282633
4.309563,-5.7245364,6.8881183
4.3646297,-5.4061074,6.7923503
4.367024,-5.092467,6.6870055
4.333505,-4.9296613,6.919243
4.1515455,-5.1475334,7.144298
4.187459,-5.4803276,7.101202
4.156334,-5.427655,6.801927
4.048595,-5.389348,6.813898
4.120421,-5.3199162,6.873753
4.247314,-5.2983685,6.7827735
3.9911342,-4.9416323,6.7731967
4.0078936,-4.7884035,6.6247563
3.8067808,-5.3941364,6.5265937
4.2904096,-5.485116,6.4427967
4.232949,-5.1882353,6.5936313
4.1036615,-5.0278234,6.2752028
4.1276035,-5.78918,6.009446
4.9057193,-6.8402343,6.5457473
4.4795513,-5.2026005,6.955156
4.402937,-4.596867,7.3909006
4.6710877,-4.781221,7.4842744
4.8937483,-4.7788267,7.752425
5.118803,-4.0533834,7.551312
5.209783,-3.4165258,7.4124484
8.836999,-4.984728,8.35337
7.69257,-5.2385135,6.8330517
4.367024,-5.233725,7.66384
4.8458643,-3.6152446,6.8761473
6.694188,-4.8338933,6.397307
5.851429,-5.363012,5.556942
6.411672,-4.498705,5.9400144
6.9719152,-4.000711,6.0764837
6.421249,-3.8953662,5.631162
6.6893997,-4.0653543,5.092467
6.667852,-4.3143516,5.0421886
6.4978633,-4.4364557,5.116409
6.5361705,-3.904943,5.161899
6.481104,-3.4117374,5.3007627
6.7253127,-3.4380736,5.861006
6.588843,-3.0334535,6.339846
6.5625067,-2.9640217,6.481104
6.5361705,-2.8299465,6.105214
6.567295,-2.861071,6.5505357
6.6654577,-1.0869676,7.589619
7.2328835,6.907272,9.56723
8.073248,11.671733,6.471527
5.90889,5.896919,-1.460463
5.116409,-2.3989902,-8.3390045
6.459556,-3.821146,-14.788984
7.678205,-7.381324,-16.096218
7.7811556,-14.611813,-12.974179
7.0964136,-12.26789,-7.2711906
5.6670756,-4.4603977,-3.4452562
5.829881,-2.645593,-4.8147397
6.7684083,-4.5274353,-8.14268
7.1155677,-3.7469256,-9.203311
6.679823,-3.2848446,-8.856153
6.31351,-2.9137435,-7.560889
5.6120086,-4.1395745,-5.803545
6.303933,-4.537012,-6.9623384
6.361394,-3.8043866,-7.93199
6.2871737,-2.6647465,-8.324639
6.2967505,-2.4372973,-8.487445
6.600814,-3.040636,-8.760384
6.229713,-2.7629087,-8.568848
6.1746464,-2.1883004,-8.236053
6.2608376,-1.8459295,-7.800309
6.1507044,-2.2146366,-6.955156
5.9567738,-2.717419,-6.3182983
5.985504,-3.040636,-6.5361705
6.481104,-2.4492683,-6.2345014
5.971139,-2.5785553,-5.3606176
5.647922,-3.2848446,-4.268862
5.403713,-4.8003745,-5.6551046
5.6886234,-5.2863975,-7.132327
6.8282633,-2.2290018,-8.956709
7.872135,-0.9840169,-6.8929067
5.3127337,-3.2585084,-6.078878
4.3502645,-3.2992098,-9.672575
5.317522,-1.3670892,-13.51048
7.467515,-0.2633622,-15.957355
7.117962,-1.8986019,-14.087482
3.9480386,-2.3535004,-8.010999
3.478775,-1.5131354,-6.447585
5.6527104,-0.25857377,-8.319851
6.129156,-0.2896984,-9.785102
5.8466406,-0.7685388,-9.478644
5.645528,-0.12928689,-7.9750857
5.875371,0.16280572,-6.9168487
6.253655,-0.8619126,-6.6510925
6.203377,-1.2880806,-6.325481
5.901707,-1.2066777,-5.681441
5.9448028,-1.3910311,-5.592855
6.196194,-1.7190368,-5.7389016
6.5337763,-1.733402,-6.4260373
6.4906807,-1.7381904,-7.03177
6.2728086,-1.6783354,-7.560889
6.033388,-1.8171991,-7.5968018
6.1123967,-1.910573,-8.157045
6.564901,-2.2242134,-8.918402
6.0022635,-2.2601264,-8.389283
5.815516,-2.3008277,-7.867347
6.1123967,-2.2864625,-7.905654
6.5864487,-2.2888567,-8.449138
6.1530986,-2.1092918,-8.154651
5.9448028,-2.2002714,-7.587225
5.9878983,-2.1571758,-7.491457
6.2368956,-1.9991584,-7.872135
6.397307,-1.9033904,-8.401254
6.1387334,-1.7956513,-7.9367785
5.8681884,-1.7788919,-7.2065473
6.1076083,-1.9177556,-7.374141
6.50744,-1.8842367,-8.159439
6.4068837,-1.8243817,-8.422802
5.559336,-2.3415294,-6.921637
5.4683566,-3.2680852,-6.143522
5.8083334,-2.80361,-6.145916
6.14831,-2.9903579,-7.85777
7.553706,-2.243367,-9.665392
6.2368956,-0.2777274,-8.961497
6.217742,-0.90740246,-8.508993
6.244078,-1.6543933,-8.192958
6.4499793,-2.6910827,-7.704541
6.241684,-2.89459,-6.3566055
6.1195793,-3.1028855,-6.5241995
6.3709707,-3.2680852,-7.132327
6.3661823,-2.9783869,-7.7572136
6.10282,-3.1842883,-7.417237
6.0884547,-3.4620156,-7.33344
6.172252,-3.3758245,-7.771579
6.2584434,-2.9017725,-7.9008656
6.033388,-2.80361,-7.381324
5.8083334,-2.5689783,-7.0221934
5.9184666,-2.8754363,-6.493075
5.973533,-2.6671407,-6.0501475
6.339846,-2.4779987,-6.066907
6.471527,-3.1842883,-7.1347213
6.279991,-4.27365,-8.1402855
6.679823,-2.8874073,-13.9438305
7.7093296,1.9369092,-25.182213
3.3327289,2.5115175,-32.04639
1.4077905,2.456451,-32.819717
7.3645644,1.5921441,-24.454376
8.884883,-1.745373,-15.332468
3.2632968,-5.4922986,-7.807492
-3.0358477,-8.51857,0.6607997
-8.078036,-10.043676,2.1284454
-14.609419,-7.383718,5.657499
-22.280441,-5.947197,11.152191
-25.50543,-1.067814,18.964472
-23.776817,11.999739,23.283611
-17.98285,20.257341,26.015396
-15.05474,26.721685,26.676195
-15.43063,35.874718,29.63543
-23.491907,29.798235,26.788723
-32.01766,9.643845,11.252748
-23.975536,-7.465121,1.1420342
-14.645331,-11.48738,-7.153875
-7.85777,-13.563152,-14.346057
3.335123,-12.966996,-24.466347
6.777985,-13.266272,-45.827415
-20.458454,13.146562,-58.995525
-45.46589,15.890317,-33.162086
-31.814152,18.31325,-13.412318
-25.287558,78.182655,28.404808
-8.944737,13.764266,19.893421
-21.605276,-18.76336,-3.3255463
-3.6583402,-47.46744,0.7613561
-14.544775,-7.785944,14.726735
-23.341072,8.75799,19.82878
-33.274616,42.96874,32.64494
-17.78892,54.460907,30.123846
-26.111164,34.972103,21.270088
-30.506918,15.215152,17.041927
-10.623073,19.680338,14.930242
17.475279,57.508724,27.775133
1.2808979,10.378864,13.958196
-17.662025,-38.08696,-22.934057
5.1235914,-25.883715,-78.22815
19.261353,-1.3192052,-78.42926
-36.494816,-10.113108,-78.42926
-78.31434,77.95521,-62.89568
18.918982,78.42926,23.942017
-20.688297,53.218315,-18.921375
-14.997279,31.696836,-45.15704
4.4580035,9.7563715,-49.411533
2.6264393,-10.479421,-21.064186
42.470745,74.96006,44.472298
-8.743625,4.292804,36.097378
-17.60217,-28.055256,-0.60573304
6.2392898,-7.383718,-44.41723
4.9799395,-29.309816,-11.98298
-22.469584,-78.30476,-78.09407
-40.011898,77.79719,-78.42926
