x,y,z
5.686229,5.7724204,5.645528
5.614403,5.7843914,5.686229
5.583278,5.710171,5.4803276
5.66947,5.57849,5.604826
5.731719,5.7149596,5.861006
5.6096144,5.5282116,5.9543796
5.683835,5.45878,5.7149596
5.777209,5.398925,5.7005944
5.8586116,5.5760956,5.7724204
5.781997,5.592855,5.8226986
5.770026,5.506664,5.7604494
5.7843914,5.3223104,5.791574
5.896919,5.793968,5.872977
5.9160724,5.7149596,5.9663506
5.8921304,5.631162,5.7149596
6.1100025,5.391742,5.3079453
6.2991447,5.2959743,5.0421886
6.181829,4.2904096,4.630386
6.6510925,3.8953662,4.3023806
6.5864487,4.673482,4.9224787
6.325481,5.6407394,5.33907
5.9663506,5.473145,5.2504845
5.971139,5.140351,5.0421886
5.899313,5.0014873,5.145139
6.0405707,5.3127337,5.580884
6.1411276,5.2768207,5.57849
6.1890116,4.8482585,5.3223104
5.8203044,5.1020436,5.363012
6.1866174,5.2887917,5.961562
5.973533,5.2600613,6.2345014
5.566519,5.3199162,6.2608376
5.8466406,5.207389,6.31351
5.351041,5.5760956,6.4380083
5.7245364,5.9519854,6.3829417
5.7867856,5.4922986,6.090849
5.66947,5.3247046,6.215348
5.9663506,5.5760956,6.4164605
5.841852,5.5641246,6.3542113
5.631162,5.3342814,5.959168
5.719748,4.6495395,5.494693
6.0238113,4.596867,5.207389
6.019023,5.3725886,5.4803276
5.9998693,5.695806,5.4659624
5.9424086,5.4061074,5.3701944
6.196194,5.626374,5.2840033
6.303933,5.3079453,5.023035
6.0836663,5.195418,5.2887917
4.7788267,4.271256,6.9599442
7.0102224,4.9559975,5.861006
7.0365586,6.327875,5.9759274
5.568913,7.33344,5.6910176
5.8466406,6.7109475,5.3247046
5.932832,7.9631147,3.301604
4.829105,6.847417,3.0095115
6.327875,3.478775,4.9296613
7.2831616,1.9656396,8.121132
6.655881,1.271321,9.0476885
6.349423,3.4524388,7.943961
6.167464,4.5561657,8.341399
5.683835,3.8115692,7.469909
6.1076083,0.7541735,7.1155677
6.3781533,-1.4915876,6.9982514
6.615179,-0.82360536,6.7851677
6.4499793,1.0414777,6.8785415
6.76362,1.6400281,7.3765354
6.777985,-0.18435353,5.746084
6.5960255,-0.9624691,4.829105
6.576872,0.81163436,5.4420204
6.730101,3.1148565,6.555324
6.909666,3.3183637,6.9168487
7.017405,1.5035586,6.528988
6.847417,0.8379706,6.567295
6.811504,1.2282255,6.7947445
6.445191,2.0685902,7.1634517
6.5696893,1.6567876,7.678205
6.349423,1.4053963,7.7428484
6.2991447,1.8842367,7.3190746
6.351817,1.9033904,6.979098
6.615179,1.412579,7.120356
6.679823,2.0709844,7.369353
6.519411,2.183512,7.1634517
6.493075,1.1779473,6.775591
6.505046,1.3790601,6.8282633
6.4380083,1.4341269,7.1227503
6.4858923,1.6041151,7.16824
6.4380083,1.4796166,7.1059904
6.4188547,1.2449849,6.849811
6.5840545,1.0414777,6.8402343
6.4978633,1.6112977,7.038953
6.5481415,1.5227122,7.0700774
6.6079965,1.0893618,7.0461354
6.4308257,1.448492,6.8306575
6.6534867,1.460463,6.9527617
6.6486983,1.3862427,6.945579
6.435614,1.2976574,7.074866
6.6175733,1.2641385,6.9886746
6.591237,1.292869,6.9360023
6.6079965,1.3239936,6.8522053
6.6534867,1.4221559,6.703765
6.691794,1.4149733,6.9982514
6.5864487,2.0685902,7.074866
6.682217,2.1523874,7.1227503
6.64391,2.0111294,6.9767036
6.6079965,1.970428,6.9623384
6.6103907,2.1164744,7.132327
6.588843,1.8363527,7.309498
6.5241995,1.4867992,6.8905125
6.631939,0.6823475,6.277597
6.76362,0.5434838,6.325481
6.7492547,1.2330139,6.823475
6.706159,1.4748282,6.921637
6.5936313,1.4820108,7.005434
6.5625067,1.5514427,7.041347
6.5984197,1.3072342,6.8210807
6.5864487,1.3575124,6.7923503
6.7013707,1.6065093,6.9767036
6.600814,1.6041151,6.885724
6.6079965,1.6160861,6.95755
6.579266,1.4556746,6.7923503
6.619968,1.2066777,6.646304
6.754043,1.4053963,7.007828
6.5960255,1.6352397,7.1395097
6.6103907,1.673547,7.067683
6.682217,1.5298948,6.775591
6.670246,1.2737153,6.8186865
6.7348895,1.3359646,6.909666
6.71813,1.3862427,6.9407907
6.5864487,1.376666,6.8426285
6.703765,1.7549498,6.9383965
6.694188,1.8124107,6.9719152
6.6271505,1.7788919,6.931214
6.6965823,1.5275006,6.921637
6.6726403,1.6352397,6.9719152
6.6079965,1.8411411,6.8689647
6.6079965,1.7357962,6.7324953
6.634333,1.508347,6.76362
6.706159,1.0319009,6.567295
6.811504,0.30406362,6.5026517
6.6774287,1.1659763,6.6486983
6.579266,1.8004397,7.1083846
6.6271505,1.7549498,7.3166804
6.4380083,1.9632454,7.3789296
