x,y,z
9.765948,1.5011644,0.6943185
9.504981,1.8507179,0.7158663
9.825804,1.6831238,0.6919243
9.722853,1.541866,0.51714754
9.727641,1.4413095,0.39504328
9.866506,1.3862427,0.35194764
9.725247,1.6017209,0.3878607
9.698911,1.733402,0.5554548
9.787497,1.8483237,0.48841715
9.7084875,1.7645266,0.5363012
9.696517,1.6232687,0.5386954
9.751583,1.316811,0.51235914
9.818622,1.2234371,0.30406362
9.727641,1.2569559,0.5770026
9.722853,1.5059528,0.6584055
9.715671,1.5825673,0.60333884
9.758766,1.6639702,0.545878
9.7084875,1.5945383,0.51475334
9.682152,1.6543933,0.51954174
9.710882,1.5346833,0.61530983
9.672575,1.6687586,0.62249243
9.739613,1.5753847,0.47644615
9.677363,1.496376,0.46686932
9.78989,1.4891934,0.4237737
9.720459,1.5825673,0.58418524
9.742006,1.5705963,0.6607997
9.792285,1.4556746,0.5506664
9.7084875,1.5658079,0.5650316
9.734824,1.42455,0.61291564
9.706094,1.5275006,0.5770026
9.7084875,1.5705963,0.59855044
9.785102,1.5059528,0.557849
9.682152,1.4987702,0.5482722
9.787497,1.5059528,0.545878
9.7563715,1.6041151,0.5410896
9.600749,1.5251064,0.6344634
9.799467,1.5107412,0.581791
9.629479,1.4772224,0.5267244
9.696517,1.520318,0.47405192
9.763555,1.4508862,0.49559975
9.710882,1.508347,0.48362875
9.785102,1.5466543,0.48602295
9.6845455,1.6089035,0.50038815
9.730036,1.6543933,0.5386954
9.751583,1.6184803,0.49799395
9.7324295,1.5227122,0.46686932
9.742006,1.5251064,0.4405331
9.758766,1.6304513,0.45250413
9.7084875,1.5682021,0.45729253
9.76116,1.5825673,0.5434838
9.742006,1.6184803,0.45968673
9.768343,1.541866,0.46686932
9.763555,1.5035586,0.48123455
9.7084875,1.448492,0.5434838
9.739613,1.5705963,0.5315128
9.746795,1.520318,0.51475334
9.720459,1.5346833,0.40940848
9.765948,1.5514427,0.4381389
9.746795,1.6112977,0.44532153
9.682152,1.6280571,0.46208093
9.720459,1.5873557,0.44532153
9.722853,1.553837,0.45250413
9.849746,1.5035586,0.46447513
9.605537,1.5993267,0.40701428
9.952697,1.6543933,0.35913026
9.694122,1.5945383,0.36152446
9.720459,1.5753847,0.34955344
9.758766,1.5777789,0.40940848
9.605537,1.5777789,0.49559975
9.730036,1.5993267,0.44532153
9.629479,1.6232687,0.48841715
9.856929,1.6352397,0.40701428
9.615114,1.5610195,0.45250413
9.840169,1.5562311,0.48362875
9.615114,1.5466543,0.4381389
9.809045,1.6448165,0.533907
9.787497,1.6112977,0.47644615
9.627085,1.5155296,0.49559975
9.78989,1.5035586,0.4189853
9.694122,1.4820108,0.4213795
9.753978,1.5825673,0.4429273
9.763555,1.6304513,0.39504328
9.636662,1.7381904,0.4285621
9.816227,1.6208745,0.39264908
9.61272,1.6136919,0.4429273
9.892841,1.5155296,0.39743748
9.629479,1.5011644,0.45010993
9.730036,1.4221559,0.4309563
9.720459,1.6089035,0.41180268
9.682152,1.5634137,0.4381389
9.770737,1.496376,0.35913026
9.674969,1.541866,0.39025488
9.765948,1.5059528,0.45968673
9.617508,1.6160861,0.40462008
9.744401,1.6543933,0.4333505
9.694122,1.6400281,0.4165911
9.76116,1.6328455,0.39743748
9.818622,1.5777789,0.4333505
9.694122,1.5179238,0.34715924
9.768343,1.5179238,0.4213795
9.6845455,1.4748282,0.36870706
9.722853,1.541866,0.4357447
9.718064,1.5298948,0.35913026
9.6845455,1.6160861,0.36152446
9.694122,1.5969325,0.36152446
9.744401,1.7022774,0.36391866
9.782708,1.6328455,0.28491
9.631873,1.6376339,0.33997664
9.856929,1.6519991,0.3854665
9.727641,1.5873557,0.33758244
9.734824,1.6304513,0.48841715
9.809045,1.6089035,0.46926352
9.698911,1.4508862,0.39264908
9.787497,1.4437037,0.37588966
9.813833,1.4820108,0.33518824
9.627085,1.5921441,0.35913026
9.78989,1.6017209,0.37828386
9.742006,1.6280571,0.40462008
9.703699,1.5825673,0.39983168
9.842564,1.5753847,0.37349546
9.701305,1.532289,0.2873042
9.696517,1.5131354,0.33039984
9.80665,1.5921441,0.46447513
9.765948,1.6448165,0.4213795
9.854534,1.5514427,0.30166942
