x,y,z
9.6845455,1.3455414,0.8690952
9.931149,1.1779473,0.6919243
9.576807,1.2210429,0.60573304
10.0987425,1.0821792,0.6512229
9.8042555,1.0390835,0.59136784
9.703699,1.2401965,0.6440403
9.801862,1.340753,0.7302315
9.665392,1.4939818,0.7661445
9.665392,1.6136919,0.8810662
9.653421,1.6065093,0.8882488
9.526528,1.70946,0.93852705
9.665392,1.697489,0.90021986
9.665392,1.6759412,0.830788
9.677363,1.5777789,0.8331822
9.706094,1.4508862,0.81402856
9.68694,1.3263878,0.7062895
9.818622,1.376666,0.641646
9.68694,1.4987702,0.6607997
9.7324295,1.6017209,0.7134721
9.799467,1.5514427,0.6703765
9.593566,1.5849615,0.6895301
9.682152,1.5107412,0.7757214
9.694122,1.6208745,0.78050977
9.65821,1.7046716,0.92895025
9.665392,1.5562311,0.78769237
9.816227,1.5562311,0.8355764
9.713276,1.5562311,0.89782566
9.730036,1.5131354,0.8283938
9.763555,1.13964,0.878672
9.588778,1.1827357,0.89782566
9.691729,1.2066777,0.91697925
9.679757,1.2258313,0.94092125
9.749189,1.2234371,0.7589619
9.598354,1.4508862,0.8475474
9.65821,1.7597382,0.90261406
9.753978,1.6903064,0.92416185
9.586384,1.553837,0.82360536
9.660604,1.4700398,0.8738836
9.739613,1.3910311,0.81881696
9.6845455,1.4748282,0.8882488
9.722853,1.4269443,0.842759
9.679757,1.5777789,0.9552865
9.653421,1.7741034,1.0295067
9.639056,1.4939818,0.92176765
9.617508,1.8938135,0.89303726
9.720459,1.9369092,0.557849
9.952697,1.8914193,0.46926352
9.7084875,1.7621324,0.5386954
9.718064,1.2401965,0.5267244
9.787497,1.271321,0.8762778
9.617508,1.4987702,1.4269443
9.631873,1.1492168,1.3096284
9.785102,0.48602295,0.7757214
9.691729,0.2633622,0.20350714
9.868899,0.30885202,0.18435353
9.91439,0.8331822,0.34476504
9.751583,1.0175357,0.16998832
10.031705,1.0390835,0.06943185
9.940725,1.1947067,0.050278235
9.792285,1.271321,0.007182605
9.792285,1.2856863,0.24181437
9.722853,1.4077905,0.50757074
9.713276,1.352724,0.5793968
9.775525,1.0510546,0.4405331
9.787497,1.0007763,0.32800564
9.816227,1.0845734,0.5554548
9.607931,1.5131354,0.866701
