1748576748734,2.1452048,6.0142345,7.639898
1748576748734,1.9991584,5.9424086,7.6590514
1748576748735,1.9919758,5.7604494,7.699753
1748576748735,1.9800048,5.530606,7.675811
1748576748735,1.958457,5.401319,7.61835
1748576748736,1.922544,5.327099,7.66384
1748576748736,1.9009962,5.2145715,7.666234
1748576748736,1.7429788,5.161899,7.627927
1748576748737,1.6304513,5.317522,7.66384
1748576748737,1.6328455,5.171476,7.639898
1748576748738,1.7956513,5.121197,7.627927
1748576748738,1.7405846,5.363012,7.8529816
1748576748739,1.7118542,5.580884,7.7907324
1748576748739,1.553837,5.4922986,7.702147
1748576748739,1.5466543,5.547365,7.7069354
1748576748740,1.472434,5.5760956,7.675811
1748576748740,1.3958195,5.5497594,7.6351094
1748576748740,1.4580688,5.4563856,7.6710224
1748576748741,1.5059528,5.410896,7.726089
1748576748741,1.4891934,5.463568,7.714118
1748576748742,1.42455,5.631162,7.630321
1748576748742,1.340753,5.48751,7.606379
1748576748742,1.2569559,5.451597,7.489063
1748576748743,1.1803415,5.3223104,7.575254
1748576748744,1.2497733,5.3366756,7.57286
1748576748744,1.328782,5.439626,7.524976
1748576748745,1.2282255,5.3941364,7.656657
1748576748745,1.1994951,5.446809,7.716512
1748576748745,1.0821792,5.475539,7.7332716
1748576748746,1.115698,5.4779334,7.726089
1748576748746,1.1468226,5.518635,7.809886
1748576748746,1.1180922,5.3965306,7.8290396
1748576748747,1.0726024,5.5042696,7.8984714
1748576748747,1.0223241,5.566519,8.018182
1748576748747,1.067814,5.571307,8.073248
1748576748748,1.115698,5.592855,8.111555
1748576748748,1.0941502,5.5641246,8.14268
1748576748748,1.1420342,5.5617304,8.149862
1748576748748,1.1851299,5.9064956,8.252813
1748576748748,1.091756,5.583278,8.228871
1748576748748,1.2330139,5.4324436,8.2169
1748576748748,1.1372458,5.427655,8.104373
1748576748748,1.5610195,5.5162406,8.322245
1748576748748,0.8571242,5.839458,8.121132
1748576748748,1.1587936,5.3342814,8.015787
1748576748749,1.1228806,4.984728,7.8912888
1748576748749,1.1133038,5.0038815,7.9032598
1748576748749,1.2162545,5.1379566,7.8290396
1748576748749,1.3024458,5.1355624,7.917625
1748576748749,1.3215994,5.2959743,7.869741
1748576748749,1.3814543,5.3678,7.848193
1748576748749,1.5729905,5.4779334,7.989451
1748576748749,1.6089035,5.425261,7.9367785
1748576748749,1.6998832,5.530606,7.9631147
1748576748749,1.7669208,5.6239796,8.046912
1748576748749,1.9440918,5.6359506,8.063671
1748576748749,1.9871874,5.6359506,8.128315
1748576748749,2.0326772,5.681441,8.149862
1748576748749,2.0853498,5.729325,8.130709
1748576748749,2.2098482,5.6670756,8.303091
1748576748750,2.2457612,5.6096144,8.283937
1748576748750,2.2577322,5.5138464,8.319851
1748576748750,2.504335,5.5521536,8.465898
1748576748750,2.27928,5.463568,8.511387
1748576748750,2.2409728,5.638345,8.525752
1748576748750,2.1212628,5.6790466,8.549694
1748576748750,1.9201498,5.66947,8.327033
1748576748750,1.7190368,5.5760956,8.24563
1748576748750,1.4460979,5.566519,8.152257
1748576748750,1.2808979,5.494693,8.0684595
1748576748750,1.067814,5.391742,8.030152
1748576748751,0.93613285,5.21936,8.0924015
1748576748751,0.6679823,5.121197,8.042124
1748576748751,0.60573304,4.9943047,8.152257
1748576748751,0.50757074,4.879383,8.240842
1748576748751,0.4381389,4.8698063,8.374918
1748576748751,0.47165772,4.951209,8.4587145
1748576748751,0.32800564,4.96318,8.623915
1748576748751,0.30166942,5.097255,8.784326
1748576748751,0.21068975,5.161899,9.0429
1748576748751,0.45968673,4.903325,9.55047
1748576748751,0.81402856,4.498705,10.024523
1748576748751,1.3215994,3.916914,10.601525
1748576748751,1.4221559,3.3973722,10.584765
1748576748751,1.1803415,2.9855695,10.627861
1748576748752,0.8690952,2.822764,10.673351
1748576748752,0.7110779,2.4588451,10.546458
1748576748752,0.6727707,1.7262194,10.596737
1748576748752,0.61291564,1.3551182,10.479421
1748576748752,0.33039984,1.0965444,9.94312
1748576748752,-0.11492168,1.2378023,9.572019
1748576748752,-0.6871359,1.5682021,9.344569
1748576748752,-1.0223241,1.9440918,9.038112
1748576748752,-1.151611,2.2505496,8.602366
1748576748752,-1.2066777,2.2601264,8.226477
1748576748752,-1.4580688,2.2744915,7.8793178
1748576748752,-1.721431,2.3295584,7.9224133
1748576748752,-1.6496049,2.255338,8.295909
1748576748752,-1.6519991,1.9632454,8.425196
1748576748752,-1.4796166,2.042254,8.425196
1748576748752,-1.6112977,2.3391352,8.583213
1748576748752,-1.6831238,2.4827871,8.585608
1748576748752,-1.7908629,2.7006595,8.554482
1748576748752,-1.661576,2.896984,8.599973
1748576748753,-1.6065093,3.0813377,8.722076
1748576748753,-1.3862427,2.9783869,8.959103
1748576748753,-1.1659763,2.908955,9.105149
1748576748753,-1.0869676,2.9592333,9.212888
1748576748753,-1.0606314,2.779668,9.303867
1748576748753,-1.0199299,2.4492683,9.3733
1748576748753,-0.9504981,2.4109612,9.414001
1748576748753,-0.8475474,2.5019407,9.706094
1748576748753,-0.7350199,2.3798366,9.811439
1748576748753,-0.46447513,2.2457612,9.847352
1748576748753,-0.2873042,2.1787236,9.847352
1748576748753,0.07182605,1.8986019,9.9550905
1748576748753,0.40701428,1.4676456,9.928755
1748576748753,0.59615624,1.0582372,10.0748005
1748576748753,0.92176765,0.4285621,10.254366
1748576748753,1.2378023,-0.16759412,10.340557
1748576748753,1.448492,-0.5386954,10.42196
1748576748753,1.2856863,-0.60573304,10.218452
1748576748754,1.1803415,-0.30166942,10.146626
1748576748754,1.067814,-0.12928689,9.935937
1748576748754,0.91697925,0.23942018,9.768343
1748576748754,0.7613561,0.41180268,9.61272
1748576748754,0.61770403,0.41180268,9.411607
1748576748754,0.32800564,0.24899697,9.167398
1748576748754,-0.11731588,0.011971008,9.138668
