x,y,z
0.32561144,-0.5650316,9.543288
0.30166942,-0.5554548,9.622296
0.38067806,-0.46686932,9.617508
0.33039984,-0.545878,9.655815
0.34715924,-0.5315128,9.572019
0.40462008,-0.5602432,9.622296
0.40940848,-0.5530606,9.598354
0.36152446,-0.50517654,9.576807
0.29927522,-0.59136784,9.603143
0.33279404,-0.5746084,9.44752
0.37349546,-0.45968673,9.655815
0.2896984,-0.4429273,9.691729
0.30166942,-0.50996494,9.7084875
0.4189853,-0.47644615,9.435549
0.39743748,-1.1061212,9.423578
0.39743748,-0.7781156,9.765948
0.1412579,-0.20590134,9.696517
0.48841715,-0.17477672,9.454702
0.2705448,-0.10295067,9.651027
0.33039984,0.011971008,9.629479
0.29448682,-0.47884035,9.665392
0.2896984,0.074220255,9.883265
0.7781156,0.61052144,9.440337
-0.29448682,-0.61052144,9.976639
0.7110779,-0.055066638,9.636662
0.038307227,-0.47165772,9.672575
0.4189853,-1.0031705,9.581595
0.46447513,-0.272939,9.536105
0.18195933,0.1316811,9.751583
0.25378537,-1.520318,9.598354
0.22505496,-1.1707647,9.696517
-0.076614454,-0.7015011,10.113108
0.50517654,-0.8475474,9.069236
0.79008657,0.49799395,9.622296
0.2705448,0.33279404,9.325416
0.46926352,0.1604115,9.469068
0.5267244,0.48602295,10.469844
0.09816227,-0.5674258,9.61272
0.9744401,0.59136784,9.619903
0.51954174,0.58418524,10.024523
0.8858546,-0.033518825,9.119514
0.5770026,-0.2873042,9.631873
0.7038953,-0.21308395,9.234436
0.2873042,0.4357447,8.571242
-0.19153613,2.1547816,10.419566
-1.5466543,-0.17956513,11.513716
0.4429273,0.15083471,8.92319
-0.25857377,0.5650316,8.520964
0.23702596,0.50278234,9.409213
0.7781156,-0.40701428,9.43076
0.7326257,-0.45968673,9.655815
0.011971008,-0.49320555,10.108319
0.5291186,-0.61052144,9.847352
0.20829555,-0.40940848,9.753978
0.47165772,-0.32561144,9.514558
